"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-11-10","BOF | DPA","VC & ATC_180 Days - IGi","DPA","https://vibewithmoi.in/products/hyderabad-pearl-and-multi-stone-choker-necklace?variant=41305800671295&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+IGi&placement=Instagram_Feed&utm_id=120224910558270313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0IlRXlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacMnuSTXC2XyuHq2jvK-SAYoOVqTZ02QIb6pyKasdCesBHDTjG4KVrmgreorQ_aem_r7FMo7DFog2qG41ITdEI1A&campaign_id=120224750628680313&ad_id=120224910558280313",1,0,0,0,31,2
"2025-11-10","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/daphne-necklace-with-malachite-bars-rose-cut-accents-and-gold-chain?variant=41992202518591&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181200312_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXmavdlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaci7_nS_H9cXbChj4seRE3KnMRDDJ-LgYiM0rijD7794GtJuo64p4b3rx0U8g_aem_juEaeilqCfaC5h6rE1VCWQ&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-11-10","MOF","MOF | DABA | ENGDi","MOF | DABA 1","https://vibewithmoi.in/products/emir-gold-silver-diamond-emerald-green-enamel-and-multi-gemstone-charms-necklace?variant=41171849216063&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Reels&utm_id=120225067040140313_v2_s07_e7244&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0d8TmlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafUkkrxwIyos-pMvzk-0b2X__HmQl5HQT6VcY5Xii-1vYb_2K-JzyuEz6r7fw_aem_FttVjEWcQCXlzUgkSz1YzQ&campaign_id=120210400976700313&ad_id=120225067040130313#MainContent",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/amalfi-gold-diamond-tanzanite-and-blue-topaz-cocktail-ring?variant=40729419481151&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s05_e7409&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkklzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafqMtBplSH45SydRw8dD4dkKX6EEd4X1WsjBaQi0rMcU_04sCHaSF8gotE2LQ_aem_TzUDsOtSfipChYSC2pjEFQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,41,2
"2025-11-10",,,,"https://vibewithmoi.in/collections/earrings?srsltid=AfmBOooK3M99z3BFdjsH-unPMiFGduy9WB3jAbhdWHG3ETxPqMDi2PUq",1,0,0,0,0,1
"2025-11-10","TOF | KHB","T1 - INT JWLi - KHB 25 - FEED DABA","KHB 25 I FEED DABA","https://vibewithmoi.in/products/anir-gold-diamond-and-enamel-earrings?variant=41218117566527&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+KHB&utm_content=KHB+25+I+FEED+DABA&utm_term=T1+-+INT+JWLi+-+KHB+25+-+FEED+DABA&placement=Instagram_Feed&utm_id=120235579401610313_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspn16op9lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeZM0GcMNuWEX2PL4EKYqY02ADC9MIBBrD7OWk2l36dXDh0xMoGd2PKqWUZRw_aem_YPu6FgVZ3_pxOagYj__7iw&campaign_id=120235579401470313&ad_id=120235579401500313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/myra-gold-silver-and-uncut-diamond-mini-hoop-earrings?variant=40444534161471&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s06_e7250&fbclid=IwQ0xDSwN-rjhleHRuA2FlbQEwAGFkaWQBqyl2ydqouXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6NlMDHZwh-BoxGU0HxlsujE_-ZerM-SZZMDFB1E2B-Em1GOjoc7BcEKtRVZQ_aem__Y9ZaGA6X1zGlT_QehjQfw&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-pendant-necklace?variant=40976878862399&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-11-10","t1-pmax-rings-22753626610",,"Emerald and Ruby Engagement Ring - Nizam Ring by Moi","https://vibewithmoi.in/products/nizam-emerald-and-ruby-ring?variant=39484917940287&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_campaign=sag_organic&utm_content=Emerald+and+Ruby+Engagement+Ring+-+Nizam+Ring+by+Moi&utm_source=google&utm_medium=cpc&utm_campaign=t1-pmax-rings-22753626610&gad_source=1&gad_campaignid=22749881744&gclid=CjwKCAiAt8bIBhBpEiwAzH1w6U8XnD8ccVTmCszddSxNP7CdLlDG9yqb2jkLQoZRIpXpVFHJDhDW3RoC45cQAvD_BwE",1,0,0,0,49,6
"2025-11-10","TOF | Chennai Store","COM - TRLi - IG","Emily South Sea Pearl Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Emily+South+Sea+Pearl+Necklace+%7C+SV&utm_term=COM+-+TRLi+-+IG&placement=Instagram_Reels&utm_id=120228408055430313_v2_s09_e7410&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWu20BXlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadcvZu9TYJXZUo-nfF4YLL1mEQe2JSpoGzjyXD0rlWXyKQC_qHua4It759rXQ_aem_xKKh4n5rZ-4a-5FQSqg3qw&campaign_id=120228277184340313&ad_id=120231986844610313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/freida-gold-ruby-and-diamond-clip-earrings?variant=39417286918207&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s05_e7409&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkklzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae7Qj62QJhMZugKWStviAdhcXZxCRaXRBR1FMM5akpvdzYphuUUJLNAukrozQ_aem_V76srdcUDzgh_5gGsfx8ww&brid=V76srdcUDzgh_5gGsfx8ww&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-11-10","TOF | Story/Reel","T1 | TRL | IGi | RL","Felix Earrings I RL","https://vibewithmoi.in/products/felix-gold-diamond-sapphire-ruby-and-peridot-statement-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Felix+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s10_e7408&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOa7OlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadOy-7kyqcjZ2KV_Xl6-5WxMJElvK44oNFSnBY5K_dApCS3F_p6ycKYNBqiLA_aem_p_akUgrPsR4EBmzLgSNcbA&campaign_id=120213378493220313&ad_id=120231907497300313",1,0,0,0,0,1
"2025-11-10","TOF | 80k","T1 - LUXEi","80k DABA","https://vibewithmoi.in/products/venus-amethyst-diamond-and-gold-ring?variant=40436200144959&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+80k&utm_content=80k+DABA&utm_term=T1+-+LUXEi&placement=Instagram_Feed&utm_id=120231911410550313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasp5amPwSlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAac-caA2DGve_0Q_26PoVCioqOe_NsLq3WIUuLVLKi--B3rpB-rHnzn7W24zdQ_aem_yEdKaYe9aN_kWxg5akGCCw&campaign_id=120214656592760313&ad_id=120231911410540313",1,0,0,0,0,1
"2025-11-10","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/elizabeth-gold-diamond-and-emerald-terahertz-bracelet?variant=42417810866239&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Bangalore%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s18_e314&fbclid=PAYW9leAN-Wd5leHRuA2FlbQEwAGFkaWQBqyl2xtzSCXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABpyMUankzLMCvAUxsBh3hL8qWwuzyvWSBlSi2Pi2rbkYhK2hnoNhRom_dNKNS_aem_2dAd4DrB1ZyUNijkEeG0jA&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,2
"2025-11-10","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/shae-gold-diamond-and-pearl-necklace?variant=39999381897279&utm_source=facebook&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_60%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s06_e7250&fbclid=PAYW9leAN-o0VleHRuA2FlbQEwAGFkaWQBqymVeZq92XNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABpxde8PPynj_PFe4IC-L2Zpnb8eFej1nGKD5sPeC7iWvt56zhjjEhjj5F3nVw_aem_pc7PDXH8HOUzcEAxIu6szw&brid=pc7PDXH8HOUzcEAxIu6szw&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/mehr-gold-diamond-ruby-pearl-and-enamel-earrings?variant=32995466608703&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181190312_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXl4GqlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacTLxxWpjMNQZ5MOXHjKl3UOhS4NC4VtKbCo3cBqqEuGmFKvzN5Jg72qFCshg_aem_uviASLeZvYnAvQGJLtracw&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_1 Day - IG","DPA","https://vibewithmoi.in/products/shae-gold-diamond-and-pearl-necklace?variant=39999381897279&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_1+Day+-+IG&placement=Instagram_Feed&utm_id=120208891502080313_v2_s12_e7261&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspky_JQllzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafraqCy28_21TTgAtjJgCXoWaxBazOjQF9u9anQscBljct284CQbQGV0GRMAA_aem_pWwG1gzRjt-C7BfI53j46g&campaign_id=23856507113650312&ad_id=120208891502100313",1,0,0,0,0,1
"2025-11-10","TOF | AND","TOF | Delhi | TRLa","DABA – ALL","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-ring?variant=40974364966975&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Delhi+%7C+TRLa&placement=Instagram_Feed&utm_id=120230914825710313_v2_s10_e7408&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsbDy8lzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafNWDKuAxAC0WaBrYS1zo9IEGs7FFZE2pvTjz0d_MvavvHyWNFQ4egZrMCqww_aem_GDB2suASprvCfgb3huTnxA&campaign_id=120230914825700313&ad_id=120230914825800313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/naomi-gold-diamond-tourmaline-and-pearl-necklace?variant=41284395892799&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspOeSlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeeMR28g98mHZA_COs1wLCNVATxXNILJYo-vxDF3rSv9H7yaeexWZxXnoMIYQ_aem_ESRFevJx8rukYkDdN_VXtw&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/michelle-gold-and-diamond-ring?variant=39431752974399&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s11_e7269&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspdsnaqLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesIqgJJepvtm8fMZe_m_Si9_O9QndE73I0eC08qemrjf24iiBV7Bo2ezBoyM_aem__qIarbFfIRdBx8GXQTYbUw&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s11_e7269&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsnnBMlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadwHebxRdRT9xFFB2xezQFlph42SLU9_cdYdvCJxb4YUX8ovYa8OWiJ3FKQiw_aem_P_AQ7uUCP9ZyMmJMGGNtRg&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-11-10",,,"link_in_bio","https://vibewithmoi.in/?utm_source=igbio&utm_source=ig&utm_medium=social&utm_content=link_in_bio&utm_id=1344207247310791_v2_s02_e1002&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPMTI0MDI0NTc0Mjg3NDE0AAGnS36jtXFWXplitvATEqkCbgMvc2fReCTxCSqGL4Y8kNdXu3VLNVeXE9JKM_g_aem_wge5vs5gUqXC8M1oUJAnSg",1,0,0,0,180,7
"2025-11-10","bof_yt_all_products-22942055261",,"Leena Revival Necklace","https://vibewithmoi.in/products/leena-revival-necklace-citrine-uncut-diamond-ruby-pearl-and-labradorite-jewelry?variant=42424044912703&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_campaign=sag_organic&utm_content=Leena+Revival+Necklace&utm_source=google&utm_medium=cpc&utm_campaign=bof_yt_all_products-22942055261&gad_source=2&gad_campaignid=22942055261&gclid=CjwKCAiAt8bIBhBpEiwAzH1w6WoZy5O7WhDwae1ZYeM8oJZHVOq1M3FDrnGhR3AxLskEDAmRNs5aEhoCBzUQAvD_BwE",1,0,0,0,53,2
"2025-11-10","TOF | Story/Reel","T1 | TRL | IGi | RL","Felix Earrings I RL","https://vibewithmoi.in/products/felix-gold-diamond-sapphire-ruby-and-peridot-statement-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Felix+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s11_e7269&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOa7OlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafp_K48H1LrQif39FWhNF-5KYINHMWHRxOP8Lo1QMH88dL2UPKxQYpfavNvFQ_aem_yYkkgLmmgyGaBSypyYPoEQ&campaign_id=120213378493220313&ad_id=120231907497300313",1,0,0,0,0,1
"2025-11-10","TOF | Chennai Store","INT JWLi - IG","Tree of Life Pendant | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Tree+of+Life+Pendant+%7C+SV&utm_term=INT+JWLi+-+IG&placement=Instagram_Reels&utm_id=120228277184330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWxkQyllzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadSBR87ajWOgvJQnZr8MRpq6HoGsOEK_uBbUmemgE6av7emRgIxWg7puPLc9Q_aem_L6WFvBY7W0MfOOh8NjSu4Q&campaign_id=120228277184340313&ad_id=120231987580660313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/meera-pearl-and-pink-tourmaline-necklace?variant=33087427838015&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspkzC8LdlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6wh9cBcqMTYTFzBfOrhzSQdeT4g5FtXa2h8xtAHVQSf3RL-w8g3tcodjvT3Q_aem_DrFMmsZK--IID-X7LM5jPQ&campaign_id=23856507113650312&ad_id=23856527722080312&utm_id=23856507113780312_v2_s18_e314",1,0,0,0,0,1
"2025-11-10","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/felix-gold-diamond-rubies-sapphires-amethyst-and-garnet-bar-earrings?variant=41140020838463&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Mumbai%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsa9sUlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeOcntWlpJS08hgFuWyy-A2ODp6xSU92poeLC3EypIV2umcCA8QUh3OSNmDUA_aem_uLYmTUKDnKU6tDzg65pRgQ&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/eden-tanzanite-gold-and-diamond-ring?variant=40174788804671&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s03&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp2eHsG_lqXcT_mJB4rEarQDVAcSYDhmLSiIOLStu2nTOXkAh7Ks-Qx0lLP6g_aem_Uj1kBWWZ_y7A-MhUfDpLEg&brid=Uj1kBWWZ_y7A-MhUfDpLEg&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-11-10","TOF | India Modern","TOF | Delhi | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/twin-gold-and-diamond-ring?variant=39496916041791&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Delhi+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520410313_v2_s09_e7410&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspiDPmbLlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacjD9Hn3e3WfpmWbPTEB26S5Z-NL0T7cTP2XSCkAOAWdQf-GjTWjDR4QaEtSA_aem_vXdE3sH-yBaJQMdOHFRk3Q&campaign_id=120228725469310313&ad_id=120228726654980313",1,0,0,0,5,2
"2025-11-10","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/shakti-gold-diamond-and-gemstone-necklace?variant=39999401787455&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXmavdlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacrIsn61izxmYYd2twv9ORL67hYvGBnOIIfFUikt2nngYjg-kjbnTaK9gttlg_aem_is9xTBm7aLkWp-SfDgZeHA&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/seher-gold-silver-diamond-and-pearl-earrings?variant=40193605271615&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXnLaslzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeyBxOeLliDX8RQnZuqvJLVTKdZiL1UxTw-4xQqvLJhOtxY7tQ_Hv9lx57nSg_aem_xnB90Vjhatiumd3yBziTDQ&brid=xnB90Vjhatiumd3yBziTDQ&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - IGi","DPA","https://vibewithmoi.in/products/rosa-gold-diamond-and-ruby-ring?variant=40773783945279&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IGi&placement=Instagram_Reels&utm_id=120224751330070313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0FJsolzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAad8aGQ2Ih8xenaJwyVT5S3u6w1fHRfh2nI877DsMIEQUzDFtAHPjzns6sAIKw_aem_JJFYyHx9MUpBZmdaBliYgg&campaign_id=120224750628680313&ad_id=120224751330050313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181190312_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXmxLAlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac8Ilw_2xx44f9nXHjppSn31Ezz52A0IxI2v0W3ES4m4E9sEuxVH70ITeqQJg_aem_X1nJ5gwxU88jhpOy8c9nIw&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-11-10","TOF | AB","T1 - TRLi - RL SV","Green Room I Sylvia Torque Necklace | RL SV","https://vibewithmoi.in/products/sylvia-torque-necklace-with-green-gemstones-yellow-sapphires-and-hessonite-finials?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AB&utm_content=Green+Room+I+Sylvia+Torque+Necklace+%7C+RL+SV&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120235580068830313_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspn7vLu_lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAad6ycBiA11LRW0rQ47OL63lz15d7CUsy4WJyfDe_zOjixP5Cg64NDezX-a5Gg_aem_OEeCA1ksLbnKUw9QZ8SJoA&campaign_id=120235580066800313&ad_id=120235580860060313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_180 Days - IGi","DPA","https://vibewithmoi.in/products/lisa-gold-and-uncut-diamond-necklace?variant=40194916253759&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+IGi&placement=Instagram_Feed&utm_id=120224910558270313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0BVZ3lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeVL0rWcwnE52dR9evwX4Fro3kj3GdASOGvO4LgeUhx7VgtCMYQ3gVTaddUUw_aem_n9r67kCSi0uXpqIYoKjbDA&campaign_id=120224750628680313&ad_id=120224910558280313#MainContent",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s05_e7409&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspdsnaqLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeADSEMDOjOi401UHvaE4g5SQK3KrBQ9v2fO5fAaDu1KyS486pMAkZm4M2RQo_aem_-WCOYdvdMSLuwAj3hqVkXg&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/leena-revival-necklace-citrine-uncut-diamond-ruby-pearl-and-labradorite-jewelry?variant=42424044912703&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0BihtlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeOXTakbNBmdbeLbdiHL1DblgDkUmJlh3fNQSgruyoptkxbGYHqhNtrQzhR4g_aem_h2iXpvXlmeUVXjugaG5Cxg&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
