"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Ira Earrings | RL","https://vibewithmoi.in/products/ira-diamond-and-pearl-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Ira+Earrings+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s05&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOiZvkBp37LvbGJ174QmIieDb0taMynPXg2LzHZqVus0mSOlL86pSvivokcnnl45kzr_aem_eYtZ6dyBcfWgEJMgeryyxQ&campaign_id=120213378493220313&ad_id=120231908221010313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/virtue-gold-and-diamond-bracelet?variant=41284405067839&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp5MB4Mku68ZPe8sOskL7aSc0gPmfHsRR1DPQU8OBpFcM72cXmTQwtcYWdGrW_aem_zPqBQJYYXQWqZrOHRTHG7A&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBp37Ruz5PcBbPz3Q_IlgqNJa3FxzwoA6cbKlgKRBuorLisuwwVYa6aAxVfK4U_aem_N_JKKZG_6Zjf5zxb45nSDA&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,106,9
"2025-10-27","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/elizabeth-gold-diamond-and-emerald-pearl-choker-necklace?variant=39665347428415&utm_source=facebook&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s17_e314&fbclid=PAYW9leANsbzBleHRuA2FlbQEwAGFkaWQBqyepJnnpyQGnIVLtqtMYl14dZVDCyExbZWZgdVe9TjeonugMB9otfzrKHP0zpy3vd01mlVM_aem_2zXZ2b7Hf3x3kc34TvMAGQ&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-studs-earrings?variant=39694535393343&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Feed&utm_id=120224913158120313_v2_s11&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnqbLGDQkBHkYN83Qu9FWsvKXKcMFENnQ9gDmPy3kEznm6ZIsvdQMtgEIsexMpBNPEQZid_aem_Ayi0fA0jihtsh5SkuQBKTA&campaign_id=120224750628680313&ad_id=120224913158110313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s11&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp6HHZr7KhRTuDvdQcZqWsS5S72GPrwkwQCgE2bYYa0zlnc7S2f79TKfQVh4n_aem_QNvpNZQ9_ZgWWvGqrLHI5g&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,15,3
"2025-10-27","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/alice-gold-diamond-ruby-and-tahitian-pearl-earring?variant=40196780556351&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_60%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s18_e314&fbclid=PAYW9leANsB9FleHRuA2FlbQEwAGFkaWQBqyeUUKjCiQGnfGjjtY9HN_tRFWSVVh7nilR_38SZ_QUY0BlIv71VpfhcOiASYnywOCNjdB0_aem_Ex-94Q3MR4v6UWBELprWnA&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/bridget-gold-and-diamond-ring?variant=39415433494591&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s10_e7323&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBpzagpMvTxXXeeSOthkU-hR0azuvAIXC98URbu0Q22RfkzTbc3eonnESz6rn9_aem_AffH_D9Zrf_L2_jR4PqlXQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s07&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp4nI5NvygTEeICS2CezzhMebFuFBpXdLUdDb21PF45UMQpKTigXKycSFpKX9_aem_vrhaRdtdqP-fA-tsAsYEtQ&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-27","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-studs-earrings?variant=39694535393343&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBp4sy-SL7MP6RnBGAg9D7OPP4J1YDUhGe1U9ZX8u-u8znAitLJH_bveMoeyAF_aem_vf3zjVdhlMEK9ZNmEFm--g&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - FB","DPA","https://vibewithmoi.in/products/ira-diamond-and-pearl-ring?variant=39669278441535&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507177670312_v2_s08_e7406&fbclid=IwYW9zYgNr1BZleHRuA2FlbQEwAGFkaWQBqyepJn2TSQEeuUgbxhzHkf13LjS0j_JbAZta8LsPmNiRWJi_0nETXQBzh8_xqj9DDrhEne0_aem_Vhkj1nbAZOLmVcYQgzNbfQ&campaign_id=23856507113650312&ad_id=23856527722120312",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/rosa-gold-diamond-and-ruby-ring?variant=40773783945279&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s17_e314&fbclid=IwZXh0bgNhZW0BMABhZGlkAasotYgVxwkBHplhozK8V465s1Iop8E4aCs8U56QGrdLmd0syLrCQYF_kmfTXJ-M8u9CabLt_aem_CAY7qgwiugMZcDlNbFv6nw&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,16,2
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s05_e7405&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp_mOL20Muzik0JtjUu4OqHfBZbzPRvU6vUK_BCdmQCwpKCEPUdqbrJqGSZi3_aem_luW5NZNp5-d0ID3jWFB6Nw&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp-FX0zodQIyj97sGe8LfrimsV5MNc2zew7_NvL8HF1i6HCcUoseHWEbrBpxQ_aem_0FxgAgkzdw3nIYIlcjHbLA&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-27","MOF","MOF | DABA | ENGDi","MOF | DABA 2","https://vibewithmoi.in/products/virtue-gold-and-diamond-drop-earrings?variant=41284407001151&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+2&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Reels&utm_id=120225067040140313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECLrR5kBpx2dEH9TI6JuONamEpgY8S0MY38b8cZGxO5DFbD-5dOlG13C5DDxDvZLBbtO_aem_LfC5HKH2mI_DockahdhvSQ&campaign_id=120210400976700313&ad_id=120225067040150313",1,0,0,0,0,1
"2025-10-27","MOF","MOF | DABA | ENGDi","MOF | DABA 1","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-pendant-necklace?variant=40976878862399&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Feed&utm_id=120225067040140313_v2_s11&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECO16pkBp46-IFCUSZAtCA8liLCMuCmtO8-4auPyciK3nFVN_cYe1ibWYApIV7q_1umk_aem_rPvmMl633qIVRdhJcu_SQA&brid=rPvmMl633qIVRdhJcu_SQA&campaign_id=120210400976700313&ad_id=120225067040130313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/carmen-gold-diamond-and-ruby-ear-studs?variant=39538603851839&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s11&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaN4a5ikBp8qEfqGAJZNZJK49a0zYfgaBd-2cd44yXBTj3i9ZHsEt_bfC_Nu8tFkN8OCy_aem_5EP3g_EWQFLje6BWWW_v1A&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/bridget-gold-and-diamond-ring?variant=39415433494591&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s08&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp5S3SuYNXHD7vTsETAaynIUsRJnvbxzgj5c5qzNlSIG5DN8r87q3T7C9xGtT_aem_oef4xQJVCE661IZTJNK3Wg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/kate-gold-and-diamond-engagement-ring?variant=39660292702271&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Reels&utm_id=120224751330040313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnk0gNp5kBp9hWOx5SBrLzx_Di8tbdJ2O5lqkPH0w_hjJVLsOhbLiPuRfIQ9EgHaU5kRn4_aem_QaflBXD0ebbkeGXrV8YcCA&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
"2025-10-27","TOF | New Arrivals","T1 - INT JWLi - FEED DABA","Green Room I FEED DABA COL","https://vibewithmoi.in/products/clara-necklace-with-green-amethyst-sapphire-and-tsavorite-tawiz-units?variant=41985683882047&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+DABA+COL&utm_term=T1+-+INT+JWLi+-+FEED+DABA&placement=Instagram_Feed&utm_id=120233627322500313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasouKjQzrkBp6CWPWEGdp-bn0qj9s69Pqf6fLfcZrmbZ_hs0csZ2kpyIKq8SrJ3BNPGXE1k_aem_LKlElM2XI93A3AoBS5vgIQ&campaign_id=120233509173440313&ad_id=120234581994090313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp7oUmTTaDZoQqE4pK0NPxNG3ZZ0PHFahNXMX3Nza_hYXZa5O3sGoboulGZV2_aem_pc8v4UwGahHM7dHzymLERw&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-27","TOF | India Modern","TOF | Mumbai | TIFFi","DABA – BS /TP 1","https://vibewithmoi.in/products/emily-gold-diamond-emerald-and-south-sea-pearl-necklace?variant=39711974850623&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+1&utm_term=TOF+%7C+Mumbai+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520430313_v2_s08_e7406&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkw-FPkBp8VjVCNStHSDuHxqxgVKJoC5u980WEItQPxjm3ZDdTqokNatuKL2NE66arX7_aem__3MIN0j7UnoPKaL6hOhwJA&campaign_id=120228725469310313&ad_id=120228726653470313",1,0,0,0,39,2
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/autumn-gold-and-diamond-colorful-gemstone-stud-earrings?variant=39483460059199&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s08_e7406&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp4bQnBTDR5NcH53_CkGifAiXmh1pFYDh5cKgmC5fFtPfLyhIOXIqU9zSEJVX_aem_eeeEVdq5In_rcoF3YcyLXw&campaign_id=23856507113650312&ad_id=23856527643200312#MainContent",1,0,0,0,0,1
"2025-10-27","Living in Moi | Amritsar","TRLi","Qutub necklace | SV","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Amritsar&utm_content=Qutub+necklace+%7C+SV&utm_term=TRLi&placement=Instagram_Reels&utm_id=120234589800140313_v2_s08&fbclid=PAZXh0bgNhZW0BMABhZGlkAasouQWbFHkBpzzQuQuXvC6jw_E8_GAxkLuGBscH4ceQaBN8Ysi_FtOJqK_FpR1-InThiw8n_aem_JQMX0u8xkzg3vWMCFRwKVg&campaign_id=120226797781990313&ad_id=120234589800170313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/shae-gold-diamond-and-pearl-necklace?variant=39999381897279&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s05_e7405&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnqSZ56ckBp696ljBU7HQ-xOj8e2y1_H1wewe5Q2POGEmDg9es-gLkK_i8EstzB3H3wEhY_aem_oBiSkgXHylfOZaPZwMZuew&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-27","TOF | 80k","T1 - LUXEi","80k DABA","https://vibewithmoi.in/products/adele-gold-diamond-and-emerald-ring?variant=40329980641343&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+80k&utm_content=80k+DABA&utm_term=T1+-+LUXEi&placement=Instagram_Feed&utm_id=120231911410550313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSVjFQHkBp1Q6Zj6jS2ZiiddggvFTi0EVUvye3XUmRkMf3qX2YzaGJAmAtW9m_GrF5ouF_aem_COU_VL9VDI2H0HRoaF6_nA&campaign_id=120214656592760313&ad_id=120231911410540313",1,0,0,0,0,2
"2025-10-27","TOF | Story/Reel","TRL | IGi | ST","Ella Rings I SI","https://vibewithmoi.in/products/ella-gold-ruby-and-yellow-sapphire-ring-set?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Ella+Rings+I+SI&utm_term=TRL+%7C+IGi+%7C+ST&placement=Instagram_Stories&utm_id=120226547772560313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaJ7eFjkBp0UoI8TDZ-7VxIv3rFipqf5yfuzV2oBoTabVt3Ys-nQck60YZGpCXD3_psVT_aem_-ENJIK6yUXfBFDPsdGjPuw&campaign_id=120213378493220313&ad_id=120226547772550313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/eden-tanzanite-gold-and-diamond-ring?variant=40174788804671&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp6VfdRr_pDdrJM0Z8Gjc4swgjolj6QzSmjDW837o933BAGkCLIq5_jyst1sY_aem_rkSNjJ2MbTXi7n30EVdM6Q&brid=rkSNjJ2MbTXi7n30EVdM6Q&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,71,2
"2025-10-27","TOF | Chennai Store","LUXEi - IG","Revival Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Revival+Necklace+%7C+SV&utm_term=LUXEi+-+IG&placement=Instagram_Feed&utm_id=120228277184350313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWxP_LtkBp9lS4KwSBmFawPrtT3QxE3gnfy59SThnTshFP9-C7f87AI8ghQbxtLFBDw9B_aem_Z7LWrzXQCXRbquYKL75AAw&campaign_id=120228277184340313&ad_id=120231987521710313",1,0,0,0,0,1
"2025-10-27","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Mumbai%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s07&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBp5HoL0AWlDGb1u-tyNdDQRQ5YykdG0Bg7c18N59HoqrwrKU3lPgmogv2titC_aem_sz5Jx71BTZNzj2ohf_QaaA&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367351871&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s07_e7252&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp8x3iFqvylk414vVJzn43KqGibpyfXrsCsYTbwMiob8moqRyfReZ6PGe-DTW_aem_rpSZzAfh9Gy174wVZzdmtg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","MOF","MOF | DABA | ENGDi","MOF | DABA 1","https://vibewithmoi.in/products/jackie-gold-champagne-diamond-emerald-and-pearl-multilayered-necklace?variant=40963179839551&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Reels&utm_id=120225067040140313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECO16pkBpzudodA_ffmjByIK9im9jliHnSjQKq_s4HlUuDXhdtI_uZoAZPlEskcM-9-O_aem_PoPuQHPUSfAF8Rd6UhVFEQ&campaign_id=120210400976700313&ad_id=120225067040130313",1,0,0,0,26,4
"2025-10-27","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/michelle-gold-and-diamond-ring?variant=39431752974399&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Bangalore%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s18_e314&fbclid=PAYW9leANshUNleHRuA2FlbQEwAGFkaWQBqyY9kQf8SQGnKxbdtOUNVXTrMBJAP_kIZu-UYUjDFCD0W2EoWue9fGyj1Mv2nrghWRzqAFU_aem_aClDpVl8rPLNWRa4egam-g&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,1
"2025-10-27","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Bangalore%20|%20TRLa&placement=Instagram_Feed&utm_id=120230914825700313_v2_s04&fbclid=PAYW9leANezJ1leHRuA2FlbQEwAGFkaWQBqyY9kQf8SQGnRsQPtHf9aYa7t2DU1hlRNcIXPwiEDZamNlOPpBrBjr2WyJrE3b3mp1iwvpY_aem_9nhQjSc9XQZTLr1WFT2z5Q&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/felix-gold-diamond-rubies-sapphires-amethyst-and-garnet-torque-necklace?variant=41140014481471&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp0oYjtaAjptNkLmpWWmy3_dMKqocwMVLrGUOnMO8foEDp5FUd-q4wIVWuYb2_aem_3BfxvB65mJp4mkv_t0pErQ&campaign_id=23856507113650312&ad_id=23856527643200312#MainContent",1,0,0,0,0,1
"2025-10-27","Living in Moi | Hyderabad","TRLi","Qutub necklace | SV","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Qutub+necklace+%7C+SV&utm_term=TRLi&placement=Instagram_Reels&utm_id=120234872112530313_v2_s12_e7248&fbclid=PAZXh0bgNhZW0BMABhZGlkAaso-q-T5MkBp21asUuPkLeMF_fhb2Er-p2IagZI3ZHWUy12R_X5m-RCXPo4Y9NumdFx-ATf_aem_mm8JpeIWgTXPWiLhxJbBow&campaign_id=120234872112340313&ad_id=120234872112360313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Felix Earrings I RL","https://vibewithmoi.in/products/felix-gold-diamond-sapphire-ruby-and-peridot-statement-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Felix+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOa7OkBp75frWxci0aMExIuEaukDJqxnnOpopdXUUF7-1zQxRsc74PnKL9us1HWD3Z8_aem_3_iZpPx1FOB6aG6Xvpl_6w&campaign_id=120213378493220313&ad_id=120231907497300313#MainContent",1,0,0,0,0,1
"2025-10-27","TOF | Chennai Store","OCCi - IG","VIntage | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=VIntage+%7C+SV&utm_term=OCCi+-+IG&placement=Instagram_Feed&utm_id=120228402932280313_v2_s17_e314&fbclid=PAdGRleANpiDpleHRuA2FlbQEwAGFkaWQBqyZa6YXsKQGnHWW-A93ux3-87ftJ9WWLz5wRzwEKc7Sp-T66Hh2_aDiXMlbUgPDz4jd0r0k_aem_zv6F2UN3aDZ9aSsLm6emWQ&campaign_id=120228277184340313&ad_id=120231986650880313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s09&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp2ql7WRJSsVnk1jB6IjD2VNshcFOUSlMG3HaOmYv2H7yyytReklz3jFjw9AL_aem_l8mmfuE0yjl2VFbSEbK_CQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
